home_team_enc,away_team_enc,home_wins_last3y,home_draws_last3y,home_losses_last3y,home_goals_for_last3y,home_goals_against_last3y,away_wins_last3y,away_draws_last3y,away_losses_last3y,away_goals_for_last3y,away_goals_against_last3y,home_h2h_winrate,result,date,home_team,away_team,result_enc
2,3,2.0,5.0,9.0,16.0,30.0,12.0,2.0,1.0,27.0,8.0,0.14285714285714285,D,2012-08-16,ATLETICO GO,ATLETICO-MG,1
29,5,5.0,5.0,6.0,19.0,20.0,2.0,7.0,7.0,12.0,22.0,0.2,A,2012-08-16,PONTE PRETA,BAHIA,0
6,34,7.0,3.0,6.0,26.0,21.0,3.0,5.0,8.0,13.0,23.0,0.2,H,2012-08-16,BOTAFOGO RJ,SPORT RECIFE,2
26,33,5.0,2.0,9.0,20.0,29.0,8.0,1.0,7.0,24.0,20.0,0.26666666666666666,H,2012-08-16,NAUTICO,SAO PAULO,2
27,17,3.0,4.0,9.0,15.0,19.0,6.0,4.0,5.0,20.0,21.0,0.125,H,2012-08-16,PALMEIRAS,FLAMENGO RJ,2
10,22,5.0,6.0,5.0,16.0,15.0,8.0,6.0,2.0,21.0,12.0,0.2,H,2012-08-17,CORINTHIANS,INTERNACIONAL,2
16,32,2.0,5.0,9.0,14.0,25.0,3.0,8.0,5.0,15.0,19.0,0.0625,A,2012-08-17,FIGUEIRENSE,SANTOS,0
35,11,10.0,4.0,2.0,22.0,12.0,4.0,3.0,9.0,24.0,32.0,0.375,D,2012-08-17,VASCO DA GAMA,CORITIBA,1
18,34,10.0,6.0,1.0,28.0,10.0,3.0,5.0,9.0,13.0,25.0,0.3125,H,2012-08-18,FLUMINENSE,SPORT RECIFE,2
26,5,6.0,2.0,9.0,23.0,29.0,3.0,7.0,7.0,14.0,22.0,0.3125,H,2012-08-18,NAUTICO,BAHIA,2
33,29,8.0,1.0,8.0,24.0,23.0,5.0,5.0,7.0,19.0,22.0,0.375,H,2012-08-19,SAO PAULO,PONTE PRETA,2
3,6,12.0,3.0,1.0,28.0,9.0,8.0,3.0,6.0,28.0,21.0,0.4375,H,2012-08-19,ATLETICO-MG,BOTAFOGO RJ,2
11,13,4.0,4.0,9.0,26.0,34.0,8.0,3.0,6.0,22.0,21.0,0.1875,H,2012-08-19,CORITIBA,CRUZEIRO,2
21,16,10.0,1.0,6.0,24.0,16.0,2.0,5.0,10.0,15.0,28.0,0.375,H,2012-08-19,GREMIO,FIGUEIRENSE,2
32,10,4.0,8.0,5.0,18.0,20.0,6.0,6.0,5.0,17.0,15.0,0.1875,H,2012-08-19,SANTOS,CORINTHIANS,2
2,27,2.0,6.0,9.0,17.0,31.0,4.0,4.0,9.0,16.0,19.0,0.125,H,2012-08-19,ATLETICO GO,PALMEIRAS,2
17,35,6.0,4.0,6.0,20.0,22.0,10.0,5.0,2.0,24.0,14.0,0.26666666666666666,H,2012-08-19,FLAMENGO RJ,VASCO DA GAMA,2
30,22,5.0,6.0,6.0,15.0,18.0,8.0,6.0,3.0,21.0,13.0,0.25,D,2012-08-19,PORTUGUESA,INTERNACIONAL,1
27,32,4.0,4.0,10.0,17.0,21.0,5.0,8.0,5.0,21.0,22.0,0.16666666666666666,A,2012-08-25,PALMEIRAS,SANTOS,0
35,18,10.0,5.0,3.0,24.0,15.0,11.0,6.0,1.0,29.0,10.0,0.3333333333333333,A,2012-08-25,VASCO DA GAMA,FLUMINENSE,0
29,30,5.0,5.0,8.0,19.0,25.0,5.0,7.0,6.0,16.0,19.0,0.16666666666666666,H,2012-08-26,PONTE PRETA,PORTUGUESA,2
6,17,8.0,3.0,7.0,30.0,24.0,7.0,4.0,6.0,21.0,22.0,0.2222222222222222,D,2012-08-26,BOTAFOGO RJ,FLAMENGO RJ,1
10,33,6.0,6.0,6.0,19.0,18.0,9.0,1.0,8.0,27.0,23.0,0.2222222222222222,A,2012-08-26,CORINTHIANS,SAO PAULO,0
16,11,2.0,5.0,11.0,15.0,32.0,5.0,4.0,9.0,30.0,34.0,0.05555555555555555,H,2012-08-26,FIGUEIRENSE,CORITIBA,2
22,21,8.0,7.0,3.0,22.0,14.0,11.0,1.0,6.0,28.0,16.0,0.2777777777777778,A,2012-08-26,INTERNACIONAL,GREMIO,0
5,2,3.0,7.0,8.0,14.0,23.0,3.0,6.0,9.0,19.0,32.0,0.05555555555555555,D,2012-08-26,BAHIA,ATLETICO GO,1
13,3,8.0,3.0,7.0,22.0,25.0,13.0,3.0,1.0,31.0,11.0,0.23529411764705882,D,2012-08-26,CRUZEIRO,ATLETICO-MG,1
34,26,3.0,5.0,10.0,13.0,26.0,7.0,2.0,9.0,24.0,29.0,0.1111111111111111,D,2012-08-26,SPORT RECIFE,NAUTICO,1
11,22,5.0,4.0,10.0,31.0,37.0,8.0,7.0,4.0,22.0,15.0,0.2222222222222222,H,2012-08-29,CORITIBA,INTERNACIONAL,2
32,5,6.0,8.0,5.0,23.0,23.0,3.0,8.0,8.0,15.0,24.0,0.2222222222222222,A,2012-08-29,SANTOS,BAHIA,0
3,29,13.0,4.0,1.0,33.0,13.0,6.0,5.0,8.0,21.0,26.0,0.4444444444444444,D,2012-08-30,ATLETICO-MG,PONTE PRETA,1
26,16,7.0,3.0,9.0,24.0,29.0,3.0,5.0,11.0,18.0,33.0,0.3333333333333333,H,2012-08-30,NAUTICO,FIGUEIRENSE,2
30,27,5.0,7.0,7.0,17.0,21.0,4.0,4.0,11.0,18.0,23.0,0.2222222222222222,H,2012-08-30,PORTUGUESA,PALMEIRAS,2
2,13,3.0,7.0,9.0,20.0,33.0,8.0,4.0,7.0,24.0,27.0,0.16666666666666666,A,2012-08-30,ATLETICO GO,CRUZEIRO,0
18,10,12.0,6.0,1.0,31.0,11.0,6.0,6.0,7.0,20.0,20.0,0.3333333333333333,D,2012-08-30,FLUMINENSE,CORINTHIANS,1
21,35,12.0,1.0,6.0,29.0,16.0,10.0,5.0,4.0,25.0,17.0,0.3888888888888889,H,2012-08-30,GREMIO,VASCO DA GAMA,2
17,34,7.0,5.0,6.0,21.0,22.0,3.0,6.0,10.0,13.0,26.0,0.29411764705882354,D,2012-08-31,FLAMENGO RJ,SPORT RECIFE,1
33,6,10.0,1.0,8.0,29.0,24.0,8.0,4.0,7.0,30.0,24.0,0.3888888888888889,H,2012-08-31,SAO PAULO,BOTAFOGO RJ,2
16,18,3.0,5.0,12.0,20.0,36.0,12.0,7.0,1.0,32.0,12.0,0.1,D,2012-09-01,FIGUEIRENSE,FLUMINENSE,1
27,21,4.0,4.0,12.0,18.0,26.0,13.0,1.0,6.0,31.0,16.0,0.15,D,2012-09-01,PALMEIRAS,GREMIO,1
35,30,10.0,5.0,5.0,25.0,19.0,6.0,7.0,7.0,20.0,21.0,0.3,H,2012-09-02,VASCO DA GAMA,PORTUGUESA,2
5,33,4.0,8.0,8.0,18.0,25.0,11.0,1.0,8.0,33.0,24.0,0.05,H,2012-09-02,BAHIA,SAO PAULO,2
10,3,6.0,7.0,7.0,21.0,21.0,13.0,5.0,1.0,35.0,15.0,0.21052631578947367,H,2012-09-02,CORINTHIANS,ATLETICO-MG,2
22,17,8.0,7.0,5.0,22.0,16.0,7.0,6.0,6.0,22.0,23.0,0.25,H,2012-09-02,INTERNACIONAL,FLAMENGO RJ,2
34,32,3.0,7.0,10.0,14.0,27.0,6.0,8.0,6.0,24.0,26.0,0.1,H,2012-09-02,SPORT RECIFE,SANTOS,2
6,11,8.0,4.0,8.0,30.0,28.0,6.0,4.0,10.0,32.0,37.0,0.2,H,2012-09-02,BOTAFOGO RJ,CORITIBA,2
13,26,9.0,4.0,7.0,26.0,27.0,8.0,3.0,9.0,27.0,31.0,0.2,H,2012-09-02,CRUZEIRO,NAUTICO,2
29,2,6.0,6.0,8.0,23.0,28.0,3.0,7.0,10.0,20.0,35.0,0.2,H,2012-09-02,PONTE PRETA,ATLETICO GO,2
5,3,5.0,8.0,8.0,19.0,25.0,13.0,5.0,2.0,35.0,16.0,0.09523809523809523,D,2012-09-05,BAHIA,ATLETICO-MG,1
17,29,7.0,6.0,7.0,23.0,27.0,7.0,6.0,8.0,26.0,29.0,0.2631578947368421,A,2012-09-05,FLAMENGO RJ,PONTE PRETA,0
26,35,8.0,3.0,10.0,27.0,34.0,11.0,5.0,5.0,27.0,19.0,0.35,D,2012-09-05,NAUTICO,VASCO DA GAMA,1
30,11,6.0,7.0,8.0,20.0,23.0,6.0,4.0,11.0,32.0,39.0,0.23809523809523808,H,2012-09-05,PORTUGUESA,CORITIBA,2
21,2,13.0,2.0,6.0,31.0,16.0,3.0,7.0,11.0,21.0,38.0,0.38095238095238093,H,2012-09-06,GREMIO,ATLETICO GO,2
13,6,10.0,4.0,7.0,29.0,27.0,9.0,4.0,8.0,32.0,28.0,0.23809523809523808,A,2012-09-06,CRUZEIRO,BOTAFOGO RJ,0
16,10,3.0,6.0,12.0,22.0,38.0,7.0,7.0,7.0,22.0,21.0,0.09523809523809523,H,2012-09-06,FIGUEIRENSE,CORINTHIANS,2
33,22,11.0,1.0,9.0,33.0,25.0,9.0,7.0,5.0,26.0,17.0,0.4,D,2012-09-06,SAO PAULO,INTERNACIONAL,1
18,32,12.0,8.0,1.0,34.0,14.0,6.0,8.0,7.0,25.0,28.0,0.2857142857142857,H,2012-09-07,FLUMINENSE,SANTOS,2
27,34,4.0,5.0,12.0,18.0,26.0,4.0,7.0,10.0,16.0,28.0,0.14285714285714285,H,2012-09-07,PALMEIRAS,SPORT RECIFE,2
11,17,6.0,4.0,12.0,32.0,42.0,7.0,6.0,8.0,23.0,28.0,0.23809523809523808,H,2012-09-08,CORITIBA,FLAMENGO RJ,2
29,16,8.0,6.0,8.0,27.0,29.0,4.0,6.0,12.0,23.0,38.0,0.23809523809523808,D,2012-09-08,PONTE PRETA,FIGUEIRENSE,1
10,21,7.0,7.0,8.0,22.0,22.0,14.0,2.0,6.0,33.0,17.0,0.22727272727272727,H,2012-09-09,CORINTHIANS,GREMIO,2
6,26,10.0,4.0,8.0,35.0,29.0,8.0,4.0,10.0,28.0,35.0,0.22727272727272727,H,2012-09-09,BOTAFOGO RJ,NAUTICO,2
22,18,9.0,8.0,5.0,27.0,18.0,13.0,8.0,1.0,37.0,15.0,0.2727272727272727,A,2012-09-09,INTERNACIONAL,FLUMINENSE,0
32,33,6.0,8.0,8.0,26.0,31.0,11.0,2.0,9.0,34.0,26.0,0.19047619047619047,D,2012-09-09,SANTOS,SAO PAULO,1
2,30,3.0,7.0,12.0,22.0,40.0,7.0,7.0,8.0,23.0,23.0,0.14285714285714285,D,2012-09-09,ATLETICO GO,PORTUGUESA,1
3,27,13.0,6.0,2.0,35.0,16.0,5.0,5.0,12.0,21.0,27.0,0.4,H,2012-09-09,ATLETICO-MG,PALMEIRAS,2
34,13,4.0,7.0,11.0,17.0,31.0,10.0,4.0,8.0,30.0,30.0,0.14285714285714285,H,2012-09-09,SPORT RECIFE,CRUZEIRO,2
35,5,11.0,6.0,5.0,28.0,20.0,5.0,9.0,8.0,19.0,25.0,0.3333333333333333,A,2012-09-09,VASCO DA GAMA,BAHIA,0
10,29,8.0,7.0,8.0,25.0,23.0,8.0,7.0,8.0,29.0,31.0,0.2608695652173913,D,2012-09-12,CORINTHIANS,PONTE PRETA,1
16,13,4.0,7.0,12.0,25.0,40.0,10.0,4.0,9.0,31.0,32.0,0.13043478260869565,H,2012-09-12,FIGUEIRENSE,CRUZEIRO,2
30,18,7.0,8.0,8.0,24.0,24.0,14.0,8.0,1.0,38.0,15.0,0.2608695652173913,A,2012-09-12,PORTUGUESA,FLUMINENSE,0
2,11,3.0,8.0,12.0,23.0,41.0,7.0,4.0,12.0,35.0,42.0,0.13043478260869565,A,2012-09-13,ATLETICO GO,CORITIBA,0
34,5,5.0,7.0,11.0,19.0,32.0,6.0,9.0,8.0,23.0,25.0,0.17391304347826086,D,2012-09-13,SPORT RECIFE,BAHIA,1
3,33,14.0,6.0,2.0,38.0,16.0,11.0,3.0,9.0,34.0,26.0,0.391304347826087,H,2012-09-13,ATLETICO-MG,SAO PAULO,2
32,17,6.0,9.0,8.0,26.0,31.0,7.0,6.0,9.0,23.0,31.0,0.17391304347826086,H,2012-09-13,SANTOS,FLAMENGO RJ,2
35,27,11.0,6.0,6.0,28.0,24.0,5.0,5.0,13.0,21.0,30.0,0.30434782608695654,H,2012-09-13,VASCO DA GAMA,PALMEIRAS,2
6,22,11.0,4.0,8.0,38.0,30.0,9.0,8.0,6.0,27.0,19.0,0.2608695652173913,D,2012-09-14,BOTAFOGO RJ,INTERNACIONAL,1
21,26,14.0,2.0,7.0,34.0,20.0,8.0,4.0,11.0,29.0,38.0,0.391304347826087,H,2012-09-14,GREMIO,NAUTICO,2
33,30,11.0,3.0,10.0,34.0,27.0,7.0,8.0,9.0,24.0,26.0,0.34782608695652173,H,2012-09-15,SAO PAULO,PORTUGUESA,2
18,2,15.0,8.0,1.0,40.0,15.0,3.0,8.0,13.0,24.0,43.0,0.30434782608695654,A,2012-09-15,FLUMINENSE,ATLETICO GO,0
5,16,6.0,10.0,8.0,24.0,26.0,5.0,7.0,12.0,27.0,40.0,0.08695652173913043,H,2012-09-16,BAHIA,FIGUEIRENSE,2
11,32,8.0,4.0,12.0,37.0,43.0,7.0,9.0,8.0,28.0,31.0,0.2608695652173913,A,2012-09-16,CORITIBA,SANTOS,0
13,35,10.0,4.0,10.0,31.0,34.0,12.0,6.0,6.0,31.0,25.0,0.21739130434782608,D,2012-09-16,CRUZEIRO,VASCO DA GAMA,1
26,3,8.0,4.0,12.0,29.0,40.0,15.0,6.0,2.0,39.0,16.0,0.3181818181818182,H,2012-09-16,NAUTICO,ATLETICO-MG,2
27,10,5.0,5.0,14.0,22.0,33.0,8.0,8.0,8.0,26.0,24.0,0.17391304347826086,A,2012-09-16,PALMEIRAS,CORINTHIANS,0
17,21,7.0,6.0,10.0,23.0,33.0,15.0,2.0,7.0,36.0,20.0,0.22727272727272727,D,2012-09-16,FLAMENGO RJ,GREMIO,1
22,34,9.0,9.0,6.0,28.0,20.0,5.0,8.0,11.0,20.0,33.0,0.2608695652173913,D,2012-09-16,INTERNACIONAL,SPORT RECIFE,1
29,6,8.0,8.0,8.0,30.0,32.0,11.0,5.0,8.0,39.0,31.0,0.21739130434782608,D,2012-09-16,PONTE PRETA,BOTAFOGO RJ,1
16,27,5.0,7.0,13.0,28.0,42.0,5.0,5.0,15.0,22.0,35.0,0.16,A,2012-09-22,FIGUEIRENSE,PALMEIRAS,0
18,26,15.0,8.0,2.0,41.0,17.0,9.0,4.0,12.0,30.0,40.0,0.28,H,2012-09-22,FLUMINENSE,NAUTICO,2
32,30,8.0,9.0,8.0,30.0,32.0,7.0,8.0,10.0,25.0,29.0,0.2,A,2012-09-23,SANTOS,PORTUGUESA,0
2,17,4.0,8.0,13.0,26.0,44.0,7.0,7.0,10.0,24.0,34.0,0.12,A,2012-09-23,ATLETICO GO,FLAMENGO RJ,0
6,10,11.0,6.0,8.0,39.0,31.0,9.0,8.0,8.0,28.0,24.0,0.24,D,2012-09-23,BOTAFOGO RJ,CORINTHIANS,1
29,35,8.0,9.0,8.0,30.0,32.0,12.0,7.0,6.0,32.0,26.0,0.2,D,2012-09-23,PONTE PRETA,VASCO DA GAMA,1
33,13,12.0,3.0,10.0,37.0,28.0,10.0,5.0,10.0,32.0,35.0,0.375,H,2012-09-23,SAO PAULO,CRUZEIRO,2
3,21,15.0,6.0,3.0,39.0,17.0,15.0,3.0,7.0,37.0,21.0,0.4,D,2012-09-23,ATLETICO-MG,GREMIO,1
22,5,9.0,10.0,6.0,30.0,22.0,7.0,10.0,8.0,26.0,27.0,0.24,H,2012-09-23,INTERNACIONAL,BAHIA,2
34,11,5.0,9.0,11.0,22.0,35.0,8.0,4.0,13.0,38.0,45.0,0.15384615384615385,H,2012-09-23,SPORT RECIFE,CORITIBA,2
17,3,8.0,7.0,10.0,26.0,35.0,15.0,7.0,3.0,39.0,17.0,0.21739130434782608,H,2012-09-27,FLAMENGO RJ,ATLETICO-MG,2
13,22,10.0,5.0,11.0,32.0,36.0,10.0,10.0,6.0,33.0,23.0,0.2,D,2012-09-29,CRUZEIRO,INTERNACIONAL,1
26,2,9.0,4.0,13.0,31.0,42.0,4.0,8.0,14.0,27.0,46.0,0.32,H,2012-09-29,NAUTICO,ATLETICO GO,2
30,3,8.0,8.0,10.0,28.0,30.0,15.0,7.0,4.0,40.0,19.0,0.24,D,2012-09-29,PORTUGUESA,ATLETICO-MG,1
35,16,12.0,8.0,6.0,32.0,26.0,5.0,7.0,14.0,29.0,45.0,0.32,H,2012-09-29,VASCO DA GAMA,FIGUEIRENSE,2
27,29,6.0,5.0,15.0,25.0,36.0,8.0,10.0,8.0,30.0,32.0,0.16,H,2012-09-30,PALMEIRAS,PONTE PRETA,2
5,6,7.0,10.0,9.0,27.0,30.0,11.0,7.0,8.0,41.0,33.0,0.12,H,2012-09-30,BAHIA,BOTAFOGO RJ,2
10,34,9.0,9.0,8.0,30.0,26.0,6.0,9.0,11.0,23.0,35.0,0.24,H,2012-09-30,CORINTHIANS,SPORT RECIFE,2
11,33,8.0,4.0,14.0,38.0,46.0,13.0,3.0,10.0,38.0,28.0,0.24,D,2012-09-30,CORITIBA,SAO PAULO,1
17,18,9.0,7.0,10.0,28.0,36.0,16.0,8.0,2.0,43.0,18.0,0.24,A,2012-09-30,FLAMENGO RJ,FLUMINENSE,0
21,32,15.0,4.0,7.0,37.0,21.0,8.0,9.0,9.0,31.0,35.0,0.4,D,2012-09-30,GREMIO,SANTOS,1
11,29,8.0,5.0,14.0,39.0,47.0,8.0,10.0,9.0,30.0,35.0,0.23076923076923078,H,2012-10-05,CORITIBA,PONTE PRETA,2
17,5,9.0,7.0,11.0,28.0,37.0,8.0,10.0,9.0,29.0,30.0,0.23076923076923078,D,2012-10-05,FLAMENGO RJ,BAHIA,1
30,34,8.0,9.0,10.0,29.0,31.0,6.0,9.0,12.0,23.0,38.0,0.23076923076923078,H,2012-10-05,PORTUGUESA,SPORT RECIFE,2
33,27,13.0,4.0,10.0,39.0,29.0,7.0,5.0,15.0,28.0,36.0,0.38461538461538464,H,2012-10-06,SAO PAULO,PALMEIRAS,2
2,35,4.0,8.0,15.0,27.0,48.0,13.0,8.0,6.0,35.0,27.0,0.11538461538461539,A,2012-10-06,ATLETICO GO,VASCO DA GAMA,0
26,10,10.0,4.0,13.0,33.0,42.0,10.0,9.0,8.0,33.0,26.0,0.34615384615384615,H,2012-10-06,NAUTICO,CORINTHIANS,2
32,22,8.0,10.0,9.0,32.0,36.0,10.0,11.0,6.0,33.0,23.0,0.19230769230769232,D,2012-10-06,SANTOS,INTERNACIONAL,1
3,16,15.0,8.0,4.0,41.0,20.0,5.0,7.0,15.0,30.0,48.0,0.38461538461538464,H,2012-10-06,ATLETICO-MG,FIGUEIRENSE,2
18,6,17.0,8.0,2.0,44.0,18.0,11.0,7.0,9.0,41.0,35.0,0.3076923076923077,H,2012-10-06,FLUMINENSE,BOTAFOGO RJ,2
21,13,15.0,5.0,7.0,38.0,22.0,10.0,6.0,11.0,32.0,36.0,0.38461538461538464,H,2012-10-06,GREMIO,CRUZEIRO,2
5,18,8.0,11.0,9.0,29.0,30.0,18.0,8.0,2.0,45.0,18.0,0.14285714285714285,A,2012-10-10,BAHIA,FLUMINENSE,0
6,32,11.0,7.0,10.0,41.0,36.0,8.0,11.0,9.0,33.0,37.0,0.21428571428571427,A,2012-10-10,BOTAFOGO RJ,SANTOS,0
13,30,10.0,6.0,12.0,33.0,38.0,9.0,9.0,10.0,34.0,32.0,0.17857142857142858,H,2012-10-10,CRUZEIRO,PORTUGUESA,2
16,2,5.0,7.0,16.0,30.0,54.0,4.0,8.0,16.0,27.0,49.0,0.14285714285714285,H,2012-10-10,FIGUEIRENSE,ATLETICO GO,2
29,26,8.0,10.0,10.0,30.0,36.0,11.0,4.0,13.0,35.0,43.0,0.17857142857142858,H,2012-10-10,PONTE PRETA,NAUTICO,2
10,17,10.0,9.0,9.0,34.0,28.0,9.0,8.0,11.0,28.0,37.0,0.25,H,2012-10-11,CORINTHIANS,FLAMENGO RJ,2
22,3,10.0,12.0,6.0,34.0,24.0,16.0,8.0,4.0,47.0,20.0,0.25,H,2012-10-11,INTERNACIONAL,ATLETICO-MG,2
35,33,14.0,8.0,6.0,36.0,27.0,14.0,4.0,10.0,42.0,29.0,0.32142857142857145,A,2012-10-11,VASCO DA GAMA,SAO PAULO,0
27,11,7.0,5.0,16.0,28.0,39.0,9.0,5.0,14.0,40.0,47.0,0.17857142857142858,A,2012-10-12,PALMEIRAS,CORITIBA,0
34,21,6.0,9.0,13.0,24.0,43.0,16.0,5.0,7.0,40.0,23.0,0.17857142857142858,A,2012-10-12,SPORT RECIFE,GREMIO,0
2,22,4.0,8.0,17.0,28.0,52.0,11.0,12.0,6.0,37.0,24.0,0.10714285714285714,H,2012-10-13,ATLETICO GO,INTERNACIONAL,2
17,13,9.0,8.0,12.0,30.0,40.0,11.0,6.0,12.0,35.0,38.0,0.21428571428571427,D,2012-10-13,FLAMENGO RJ,CRUZEIRO,1
30,10,9.0,9.0,11.0,34.0,34.0,11.0,9.0,9.0,37.0,30.0,0.25,D,2012-10-14,PORTUGUESA,CORINTHIANS,1
3,34,16.0,8.0,5.0,47.0,23.0,6.0,9.0,14.0,25.0,46.0,0.39285714285714285,H,2012-10-14,ATLETICO-MG,SPORT RECIFE,2
11,5,10.0,5.0,14.0,41.0,47.0,8.0,11.0,10.0,29.0,32.0,0.25,H,2012-10-14,CORITIBA,BAHIA,2
26,27,11.0,4.0,14.0,36.0,45.0,7.0,5.0,17.0,28.0,40.0,0.35714285714285715,H,2012-10-14,NAUTICO,PALMEIRAS,2
32,35,9.0,11.0,9.0,35.0,37.0,14.0,8.0,7.0,36.0,29.0,0.17857142857142858,H,2012-10-14,SANTOS,VASCO DA GAMA,2
33,16,15.0,4.0,10.0,44.0,29.0,6.0,7.0,16.0,33.0,55.0,0.39285714285714285,H,2012-10-14,SAO PAULO,FIGUEIRENSE,2
18,29,19.0,8.0,2.0,47.0,18.0,9.0,10.0,10.0,32.0,37.0,0.32142857142857145,H,2012-10-14,FLUMINENSE,PONTE PRETA,2
21,6,17.0,5.0,7.0,43.0,24.0,11.0,7.0,11.0,41.0,38.0,0.39285714285714285,D,2012-10-14,GREMIO,BOTAFOGO RJ,1
5,27,8.0,11.0,11.0,30.0,34.0,7.0,5.0,18.0,28.0,41.0,0.13333333333333333,A,2012-10-17,BAHIA,PALMEIRAS,0
11,26,11.0,5.0,14.0,43.0,48.0,12.0,4.0,14.0,37.0,45.0,0.26666666666666666,H,2012-10-17,CORITIBA,NAUTICO,2
18,21,20.0,8.0,2.0,49.0,19.0,17.0,6.0,7.0,44.0,25.0,0.3333333333333333,D,2012-10-17,FLUMINENSE,GREMIO,1
22,16,11.0,12.0,7.0,38.0,27.0,6.0,7.0,17.0,33.0,57.0,0.26666666666666666,A,2012-10-17,INTERNACIONAL,FIGUEIRENSE,0
13,10,11.0,7.0,12.0,36.0,39.0,11.0,10.0,9.0,38.0,31.0,0.2,H,2012-10-18,CRUZEIRO,CORINTHIANS,2
30,17,9.0,10.0,11.0,35.0,35.0,9.0,9.0,12.0,31.0,41.0,0.23333333333333334,D,2012-10-18,PORTUGUESA,FLAMENGO RJ,1
32,3,10.0,11.0,9.0,37.0,37.0,17.0,8.0,5.0,49.0,24.0,0.2,D,2012-10-18,SANTOS,ATLETICO-MG,1
6,35,11.0,8.0,11.0,42.0,39.0,14.0,8.0,8.0,36.0,31.0,0.2,H,2012-10-19,BOTAFOGO RJ,VASCO DA GAMA,2
33,2,16.0,4.0,10.0,46.0,29.0,5.0,8.0,17.0,31.0,53.0,0.4,H,2012-10-19,SAO PAULO,ATLETICO GO,2
34,29,6.0,9.0,15.0,26.0,48.0,9.0,10.0,11.0,33.0,39.0,0.16666666666666666,H,2012-10-19,SPORT RECIFE,PONTE PRETA,2
10,5,11.0,10.0,10.0,38.0,33.0,8.0,11.0,12.0,30.0,35.0,0.26666666666666666,D,2012-10-20,CORINTHIANS,BAHIA,1
21,11,17.0,7.0,7.0,46.0,27.0,12.0,5.0,14.0,45.0,49.0,0.36666666666666664,D,2012-10-20,GREMIO,CORITIBA,1
27,13,8.0,5.0,18.0,29.0,41.0,12.0,7.0,12.0,38.0,39.0,0.16666666666666666,H,2012-10-20,PALMEIRAS,CRUZEIRO,2
3,18,17.0,9.0,5.0,51.0,26.0,20.0,9.0,2.0,51.0,21.0,0.4,H,2012-10-21,ATLETICO-MG,FLUMINENSE,2
17,33,9.0,10.0,12.0,31.0,41.0,17.0,4.0,10.0,48.0,29.0,0.2,H,2012-10-21,FLAMENGO RJ,SAO PAULO,2
26,30,12.0,4.0,15.0,38.0,47.0,9.0,11.0,11.0,35.0,35.0,0.36666666666666664,D,2012-10-21,NAUTICO,PORTUGUESA,1
2,34,5.0,8.0,18.0,31.0,55.0,7.0,9.0,15.0,29.0,49.0,0.13333333333333333,A,2012-10-21,ATLETICO GO,SPORT RECIFE,0
29,32,9.0,10.0,12.0,34.0,42.0,10.0,12.0,9.0,39.0,39.0,0.2,H,2012-10-21,PONTE PRETA,SANTOS,2
35,22,14.0,8.0,9.0,38.0,34.0,11.0,12.0,8.0,40.0,30.0,0.3,A,2012-10-24,VASCO DA GAMA,INTERNACIONAL,0
16,6,7.0,7.0,17.0,36.0,59.0,12.0,8.0,11.0,45.0,41.0,0.16666666666666666,A,2012-10-25,FIGUEIRENSE,BOTAFOGO RJ,0
18,11,20.0,9.0,3.0,53.0,24.0,12.0,6.0,14.0,45.0,49.0,0.3125,H,2012-10-26,FLUMINENSE,CORITIBA,2
29,13,10.0,10.0,12.0,35.0,42.0,12.0,7.0,13.0,38.0,41.0,0.21875,H,2012-10-26,PONTE PRETA,CRUZEIRO,2
32,26,10.0,12.0,10.0,39.0,40.0,12.0,5.0,15.0,38.0,47.0,0.1875,D,2012-10-26,SANTOS,NAUTICO,1
10,35,11.0,11.0,10.0,39.0,34.0,14.0,8.0,10.0,39.0,36.0,0.25,H,2012-10-27,CORINTHIANS,VASCO DA GAMA,2
22,27,12.0,12.0,8.0,42.0,31.0,9.0,5.0,18.0,31.0,41.0,0.25,H,2012-10-27,INTERNACIONAL,PALMEIRAS,2
5,21,8.0,12.0,12.0,31.0,36.0,17.0,8.0,7.0,46.0,27.0,0.125,D,2012-10-27,BAHIA,GREMIO,1
6,2,13.0,8.0,11.0,47.0,41.0,5.0,8.0,19.0,31.0,56.0,0.21875,H,2012-10-27,BOTAFOGO RJ,ATLETICO GO,2
16,30,7.0,7.0,18.0,36.0,61.0,9.0,12.0,11.0,35.0,35.0,0.15625,D,2012-10-27,FIGUEIRENSE,PORTUGUESA,1
34,33,8.0,9.0,15.0,30.0,49.0,17.0,4.0,11.0,48.0,30.0,0.1875,A,2012-10-27,SPORT RECIFE,SAO PAULO,0
3,17,18.0,9.0,5.0,54.0,28.0,10.0,10.0,12.0,32.0,41.0,0.40625,D,2012-10-31,ATLETICO-MG,FLAMENGO RJ,1
13,32,12.0,7.0,14.0,38.0,42.0,10.0,13.0,10.0,39.0,40.0,0.21875,A,2012-11-03,CRUZEIRO,SANTOS,0
21,29,17.0,9.0,7.0,47.0,28.0,11.0,10.0,12.0,36.0,42.0,0.34375,H,2012-11-03,GREMIO,PONTE PRETA,2
17,16,10.0,11.0,12.0,33.0,42.0,7.0,8.0,18.0,36.0,61.0,0.21875,H,2012-11-03,FLAMENGO RJ,FIGUEIRENSE,2
2,10,5.0,8.0,20.0,31.0,60.0,12.0,11.0,10.0,40.0,34.0,0.125,A,2012-11-04,ATLETICO GO,CORINTHIANS,0
